"pid","assessed_value"
1479,471583.98782628
1480,124031.641624133
1481,31490.8830569822
1482,88138.062824398
1483,258377.493951027
1484,22444.3857636174
1485,293020.094946403
1486,220469.011837951
1487,464406.566470614
1488,206945.515294785
1489,182631.161333754
1490,113430.921423961
1491,35661.6222558365
1492,299138.803878802
1493,70265.9139684286
1494,343221.628408586
1495,254443.203001907
1496,0
1497,152923.812125972
1498,134363.612190303
1499,106249.933765531
1500,273739.400388706
1501,303766.066550581
1502,164857.495211668
1503,172499.956339888
1504,106574.543199082
1505,186751.954325408
1506,131898.930722852
1507,116485.930254191
1508,114997.294604264
1509,214105.671865916
1510,47755.8763261423
1511,320911.690205608
1512,55961.3197206347
1513,157839.257022181
1514,132247.365508054
1515,312255.791807159
1516,68437.2015980131
1517,94510.7649993837
1518,314896.968728592
1519,222328.342533523
1520,105737.648334757
1521,289122.172059658
1522,1331560.18736555
1523,427131.354805456
1524,310929.990112784
1525,285214.761918202
1526,62852.0759195221
1527,354220.603598341
1528,203317.936131255
1529,89514.5547139252
1530,546741.683782661
1531,292451.088586567
1532,236146.117378086
1533,101082.202379269
1534,165677.143467548
1535,282999.035805156
1536,254676.549336279
1537,209061.673965165
1538,378457.595414827
1539,222299.708239501
1540,189485.084633994
1541,335943.863945836
1542,114703.715168381
1543,177742.690941733
1544,518521.596066882
1545,90301.8744281991
1546,610381.337821308
1547,76830.8727433297
1548,180497.855370831
1549,75032.1761558923
1550,219461.991326384
1551,169864.615905362
1552,360758.737411222
1553,121512.563059819
1554,178743.76424101
1555,28218.7879906133
1556,116826.384371945
1557,384671.502228442
1558,0
1559,585076.628881607
1560,1157095.92412578
1561,10201.8006072693
1562,152164.504025267
1563,149167.837281274
1564,237755.600472587
1565,1742606.107625
1566,120944.257211357
1567,299337.239489524
1568,769731.837683605
1569,179560.817681261
1570,799404.612294242
1571,116284.876118049
1572,203223.490159778
1573,140856.174132909
1574,353918.360083528
1575,323445.625153118
1576,228573.417797383
1577,62614.2842288403
1578,424934.861850619
1579,262797.27425595
1580,168995.701250238
1581,86765.1929923596
1582,151325.46561936
1583,62447.768090138
1584,1920995.61878164
1585,216385.180427823
1586,163884.014178933
1587,224367.782424523
1588,131222.199150348
1589,135975.451454812
1590,344225.687884941
1591,288500.105484592
1592,176242.899233733
1593,227218.539077745
1594,745899.066577359
1595,12449.1355615234
1596,95598.8936250608
1597,0
1598,33749.1554201174
1599,1105840.14409283
1600,202196.393241226
1601,74766.0990167216
1602,146117.776570029
1603,176675.559826708
1604,91711.551315446
1605,147696.351796602
1606,71352.3069806808
1607,0
1608,1045554.33652337
1609,23703.9148717448
1610,170107.758128503
1611,393112.903779007
1612,307713.590118326
1613,354136.648944029
1614,95543.9205906341
1615,1247725.86277991
1616,83939.7601489652
1617,472161.896161437
1618,329645.977229973
1619,266897.232474912
1620,372035.263533787
1621,283473.880191807
1622,467201.238670421
1623,107096.679420167
1624,603224.251473286
1625,57065.3262745096
1626,482127.722136821
1627,443379.645100063
1628,135984.210643849
1629,32972.9592026163
1630,21316.2549726954
1631,279931.005334837
1632,313997.285624559
1633,152357.28543076
1634,809136.24876183
1635,389521.90734565
1636,180029.147735878
1637,128547.75909856
1638,142042.238812289
1639,310771.968763433
1640,134878.449341827
1641,136440.79284919
1642,205099.588141592
1643,105052.142324287
1644,53820.1394826254
1645,331742.347547626
1646,206318.39723704
1647,215505.316914107
1648,32092.2452387823
1649,238875.01252544
1650,500514.759853577
1651,185757.482079169
1652,145687.693595034
1653,110204.562823698
1654,218736.81376395
1655,175937.550552377
1656,411260.337717665
1657,191181.851554174
1658,351960.737534468
1659,596129.252587708
1660,127702.277140619
1661,314801.353702948
1662,231969.266000248
1663,271737.263199493
1664,355350.361284893
1665,334482.311774434
1666,139893.12037859
1667,445780.58119919
1668,155643.375020633
1669,237616.352076537
1670,216987.549085919
1671,122190.337608933
1672,106707.533879579
1673,191526.163358834
1674,535746.556852469
1675,205469.579680626
1676,61986.2490815845
1677,279235.136364933
1678,82373.3380338436
1679,51054.9602611302
1680,499249.200499748
1681,114628.901571686
1682,89878.3853227079
1683,224932.626016476
1684,114408.096936057
1685,376139.135069645
1686,244497.501083829
1687,202844.020201965
1688,166737.130996199
1689,235914.727430679
1690,241808.426209072
1691,394951.378381566
1692,96379.6590281996
1693,271289.859819189
1694,117997.871638631
1695,301955.150046947
1696,104223.340318405
1697,196561.709810044
1698,238475.753870455
1699,273317.301181738
1700,101073.737419042
1701,210835.022370962
1702,81122.8946165461
1703,0
1704,119394.959786758
1705,262825.526205101
1706,258230.27605721
1707,165336.829840087
1708,123408.515379164
1709,197907.867623455
1710,508925.067088415
1711,79062.7706602654
1712,16728.4167998455
1713,156193.942034633
1714,1045109.95578334
1715,168342.17614284
1716,337429.104379465
1717,24263.6966772576
1718,229158.32138665
1719,384129.841943977
1720,201879.694834175
1721,312983.411520505
1722,287062.713204796
1723,26431.0594702642
1724,50020.5505786181
1725,664996.501577222
1726,352809.188063038
1727,32686.3117279329
1728,207169.890194595
1729,113478.658005917
1730,143077.381501166
1731,204205.034788573
1732,2731112.09231031
1733,261763.122184737
1734,125388.390596246
1735,181099.583705056
1736,126072.46065822
1737,240407.016212985
1738,185602.46363896
1739,73060.489811564
1740,48301.1148405655
1741,239141.768370281
1742,97491.0822488764
1743,199319.520363768
1744,217107.298001134
1745,484449.915240668
1746,699921.621617086
1747,271324.460767079
1748,151645.2146418
1749,134577.049177209
1750,329602.832817999
1751,305997.968405578
1752,971559.391149219
1753,363177.592837601
1754,67120.2579938343
1755,116097.155366572
1756,180799.334032585
1757,615257.916223359
1758,176499.066339312
1759,474676.576137611
1760,15014.4906163764
1761,427169.964817434
1762,47057.8792600159
1763,173069.920855902
1764,1415340.9672494
1765,470962.299108054
1766,159630.466523696
1767,1455987.42216817
1768,125323.129506076
1769,262011.065648856
1770,173763.931280166
1771,173411.001009756
1772,57278.4590161172
1773,8828.28223705874
1774,505428.313309166
1775,185922.264808336
1776,341310.69012362
1777,189616.194937931
1778,196620.422023362
1779,2058312.00484408
1780,127441.856612724
1781,72489.5856005927
1782,365094.606721428
1783,171780.189505042
1784,215897.802484662
1785,215254.01541527
1786,412687.891793337
1787,207643.922695471
1788,216545.58251362
1789,516781.163082064
1790,263542.019831232
1791,40897.9779282044
1792,401033.622377136
1793,21482.0068656407
1794,176038.531803459
1795,31110.8447545308
1796,387325.661115743
1797,214784.344413394
1798,217701.090263175
1799,50182.285157028
1800,289401.214954519
1801,321393.324302624
1802,150333.102142175
1803,804593.044151714
1804,45571.2730760936
1805,83885.0355816964
1806,357075.65031338
1807,137708.557519128
1808,178052.967783292
1809,316316.163150809
1810,439037.304488702
1811,0
1812,38136.3200883221
1813,342962.949391824
1814,63000.9568494293
1815,324620.333221676
1816,148015.790757329
1817,73862.1735976837
1818,183567.33461809
1819,222644.565859083
1820,51582.7307961731
1821,475016.641465016
1822,315114.969104509
1823,339376.868906958
1824,226625.83441879
1825,41854.6360099069
1826,538231.192375705
1827,135050.315122688
1828,48885.114709912
1829,824443.487722412
1830,209364.231564514
1831,256424.84131097
1832,206551.88983911
1833,411528.669164483
1834,204055.905793345
1835,1208040.17923842
1836,906953.589822644
1837,307448.902289878
1838,237041.617425436
1839,22683.4473536594
1840,307856.918532213
1841,149924.83434301
1842,24819.3680440907
1843,261352.765231669
1844,108312.969945864
1845,146150.735197719
1846,138434.631861572
1847,169994.098504824
1848,115260.853054988
1849,343686.112191053
1850,45186.2017631863
1851,329306.205486746
1852,201233.507987358
1853,520604.057762005
1854,75721.9326243108
1855,172660.544952936
1856,936239.36198712
1857,237023.335350255
1858,597752.164013117
1859,152480.827956877
1860,144375.705083181
1861,301671.191477894
1862,199967.123645975
1863,149815.560646698
1864,59856.4032860694
1865,170712.990965104
1866,8024.75250510516
1867,129540.14922056
1868,97485.1874361325
1869,148603.372035009
1870,1388210.9077993
1871,216070.005123455
1872,196529.92452112
1873,233253.483739376
1874,161601.570448402
1875,237770.52205574
1876,289301.590190054
1877,166140.331003659
1878,255852.036691185
1879,497078.105709476
1880,277494.282065453
1881,287352.047788106
1882,720465.179952679
1883,270650.289721187
1884,106301.792076564
1885,129302.256773839
1886,189689.011338201
1887,275998.86943421
1888,88696.7207541068
1889,189592.375889974
1890,89635.7935800573
1891,19072.8312989621
1892,0
1893,248318.185244243
1894,113496.465187283
1895,322624.16692041
1896,186417.804773881
1897,401269.497237054
1898,136893.36894744
1899,386637.896182502
1900,496518.427562935
1901,361807.114008543
1902,247863.497717011
1903,373669.825248572
1904,181306.687788753
1905,338458.941027809
1906,399557.725197813
1907,187423.608269658
1908,155336.40441018
1909,156972.812809403
1910,0
1911,290790.326269597
1912,211078.395073352
1913,58179.729483989
1914,175949.448852242
1915,159815.018682093
1916,149744.688381929
1917,55548.4972714491
1918,520312.233815196
1919,151043.326310716
1920,180482.372409345
1921,148467.8204604
1922,131338.939151406
1923,475760.857037289
1924,84926.7549014647
1925,527990.952929626
1926,482494.001668039
1927,245673.043313763
1928,156866.235887814
1929,146953.193846336
1930,231274.377036547
1931,500498.590466691
1932,105175.25459834
1933,10612.0709656194
1934,115427.404559924
1935,253266.189103216
1936,169192.182885873
1937,70256.3493950684
1938,150410.311799339
1939,264934.191755108
1940,1129606.18178996
1941,115777.319044412
1942,150514.814961237
1943,621957.945188342
1944,456465.333242368
1945,38711.2250319494
1946,507882.122106531
1947,51068.3483980961
1948,223060.983847973
1949,205362.467466642
1950,538165.791089356
1951,69500.2041770314
1952,229812.133161749
1953,32517.1454131833
1954,193666.768018928
1955,53587.3490043201
1956,234205.899056941
1957,86565.2380389815
1958,104140.311363033
1959,244600.390907169
1960,340992.173153486
1961,216474.461504239
1962,132495.550708933
1963,182931.735510302
1964,121454.535053732
1965,193946.240645857
1966,7402.29048785288
1967,28026.2529641226
1968,790631.639764081
1969,488837.303126405
1970,947625.490027938
1971,326245.806542157
1972,328706.025962014
1973,219773.167988225
1974,157042.223436095
1975,479612.220713087
1976,243183.871260695
1977,114640.233318186
1978,339069.677574433
1979,70516.9325626986
1980,284429.20110587
1981,404415.337673418
1982,139587.918617149
1983,76826.4442128174
1984,34460.5210387001
1985,166623.286801657
1986,201440.853133929
1987,241750.810621955
1988,179515.768505742
1989,1155393.51371425
1990,303445.343401608
1991,99385.4624785023
1992,116387.155174002
1993,217168.898676692
1994,47554.3576038148
1995,541484.384914985
1996,400761.776625012
1997,3551.8270514172
1998,150308.340745353
1999,337318.797824004
2000,1708311.59781037
2001,142930.263673014
2002,156466.019711173
2003,141088.306780585
2004,103517.578388839
2005,236585.388509768
2006,391176.685834454
2007,0
2008,138652.769103613
2009,271099.639673412
2010,195427.081917766
2011,158558.351164912
2012,244724.21730042
2013,190346.904077585
2014,283455.001321615
2015,123355.67534237
2016,1036961.05100175
2017,2035221.16129453
2018,135515.922557225
2019,825245.450128173
2020,157672.424742745
2021,207045.465784535
2022,294245.850777453
2023,34319.0781236156
2024,143178.56000623
2025,355127.509918902
2026,18466.4550535943
2027,125181.043406883
2028,256964.479495247
2029,253771.623942792
2030,335910.615682056
